word,POS,level1_freq,level2_freq,level3_freq,level4_freq,level5_freq,level6_freq,total_freq,n_level1,n_level2,n_level3,n_level4,n_level5,n_level6,n_total
berömma,VB,0.0,0.0,2.0254360986139672,5.059742561941048,0.0,28.126474620955246,6.4161080249102165,0,0,3,5,0,1,9
beröra,VB,0.0,0.0,0.0,5.043380419111073,0.0,0.0,2.17906973878896,0,0,0,5,0,0,5
berörd,PC,0.0,0.0,0.0484254924188738,0.04226071711472566,0.0,0.0,1.3893507656667725,0,0,1,1,0,0,2
beröring,NN,0.0,0.0,0.0,0.9034749801203588,0.6200783742956374,0.0,2.0766998620809773,0,0,0,2,2,0,4
besatt,PC,0.0,0.0,0.07212008410297273,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
besegra,VB,0.0,0.0,0.2144984089297377,3.4603288981460616,0.6718918844657369,0.0,5.820109250068142,0,0,2,4,1,0,7
besegrad,PC,0.0,0.0,0.0,0.0,4.836616856752168,28.126474620955246,0.44376342528445994,0,0,0,0,2,1,3
besinningslös,JJ,0.0,0.0,0.0,0.036523179628571,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
besk,JJ,0.0,0.0,0.04013502001346632,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
besked,NN,0.0,0.16161957037520092,2.518253857631941,7.619712441044373,10.999110599104512,28.126474620955246,15.219236107032236,0,1,4,7,3,1,16
beskjuta,VB,0.0,0.0,0.0,0.0,0.0,28.126474620955246,0.025182487066015682,0,0,0,0,0,1,1
beskjuten,PC,0.0,0.0,0.0,0.0,0.0,28.126474620955246,0.025182487066015682,0,0,0,0,0,1,1
beskriva,VB,0.0,3.57311121914454,3.4658361931468145,35.247786154011145,25.292634115603377,127.97719801110408,33.999685905199236,0,2,3,23,8,3,39
beskriven,PC,0.0,0.0,0.0,0.04226071711472566,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
beskrivning,NN,0.0,0.0,0.0,0.9064626880533792,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
beskt,AB,0.0,0.0,0.088261914909264,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
beskyddare,NN,0.0,0.0,0.0,0.05561925941601801,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
beslag,NN,0.0,0.0,2.1554794632723495,0.057000021941891674,0.0,0.0,2.4283258873539837,0,0,3,1,0,0,4
beslagtagen,PC,0.0,0.0,0.0,0.058461217236262845,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
beslut,NN,1.7999671177264507,0.9007036141866891,19.957345329842084,48.002710491544754,4.632346231108544,220.1310068952567,45.43985216485001,2,2,9,30,2,5,50
besluta,VB,0.0,0.6004690761244594,3.4590806844998894,9.44606129137747,4.637233366555444,0.0,14.923235176890975,0,2,3,9,2,0,16
beslutsam,JJ,0.0,0.0,0.077775872481238,0.05561925941601801,0.0,0.0,1.3893507656667725,0,0,1,1,0,0,2
beslutsamhet,NN,0.0,0.0,0.0,0.019089377056738886,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
best,UO,0.0,0.0,0.0,0.09855695233226426,0.4928788855176382,0.0,2.8195669895435866,0,0,0,4,1,0,5
best,NN,0.0,0.0,0.0,0.04927847616613213,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
bestick,NN,0.0,0.0,6.818622015589918,0.9340751632467341,0.3148608284191869,0.0,6.0120339086617305,0,0,5,2,1,0,8
bestraffa,VB,0.0,0.0,0.0,0.05561925941601801,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bestulen,PC,0.0,0.0,0.0,0.05569298945380738,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
beställa,VB,36.42787975180303,42.76793511274496,30.296151275894342,65.04045762254866,33.185951164970945,0.0,68.12191769851032,3,10,14,37,7,0,71
beställd,PC,0.0,0.0,0.049619882511178263,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
beställning,NN,0.979024031098718,0.0,0.0,0.03138218517543942,0.610435091752901,0.0,1.396494400719128,1,0,0,1,1,0,3
bestämd,PC,1.8215236101543124,19.900933673782443,21.865079905415836,27.22436142148454,43.781631377016474,56.25294924191049,42.48349745373498,1,5,10,17,8,2,43
bestämma,VB,36.64831556092616,222.74403115117542,447.2252171396024,550.2201124021225,469.70418593507907,1236.331030720641,482.32453136292423,3,33,125,248,57,28,498
bestämma_sig,VBM_MWE,1.8215236101543124,0.0,0.0655685031554791,5.049064373248048,0.610435091752901,16.514389626176573,7.155485455035405,1,0,1,5,1,1,9
bestämt,AB,0.0,3.575310398759094,8.240027820326244,26.159331024754472,0.0,0.0,18.99549313996548,0,2,5,17,0,0,24
bestå,VB,0.0,0.12148388057881547,5.534218468800936,20.29502812090939,7.850604076633822,28.126474620955246,24.541017926292653,0,1,6,14,4,1,26
besvara,VB,0.0,0.0,0.0,0.0,0.0,89.28172849426365,0.050364974132031365,0,0,0,0,0,2,2
besvikelse,NN,0.0,0.0,1.5550340856505975,5.079657176106632,0.6200783742956374,0.0,7.381907901119618,0,0,2,5,2,0,9
besviken,JJ,22.80134336256587,37.23698186057627,44.861768844440704,60.747716454849396,38.58501470740304,16.514389626176573,68.53039636627939,3,8,18,32,7,1,69
besviket,AB,0.0,0.0,0.0,3.5296106216091805,0.890549489422863,0.0,2.8195669895435866,0,0,0,4,1,0,5
besvär,NN,0.0,0.2508970071905754,1.4523237661188242,0.9233407154198412,0.0,0.0,4.016844338352965,0,1,2,2,0,0,5
besvära,VB,0.0,0.0,0.0,0.05144345818485638,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
besvärad,PC,0.0,0.0,0.0,0.0,0.610435091752901,0.0,0.12876076805297473,0,0,0,0,1,0,1
besvärja,VB,0.0,0.0,0.0,0.03696555985530722,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
besvärlig,JJ,0.0,0.0,0.0,2.6256819315603095,0.30644208969140113,0.0,2.8195669895435866,0,0,0,4,1,0,5
besök,NN,0.0,0.0,30.09308847971444,56.976626476372225,77.24477007213265,393.77064469337347,56.1245811441802,0,0,13,32,13,14,73
besöka,VB,15.68168956870116,0.46792340787005476,12.450114596208742,75.36621802287398,59.56745204224856,84.37942386286575,62.82012130074755,2,2,7,43,12,3,69
besökare,NN,0.0,0.0,7.9612436773193425,6.72601354044788,3.359459422328684,0.0,15.80117849912869,0,0,9,6,5,0,20
besöksrum,NN,0.0,0.0,0.052992278065920294,0.0,0.3995839536160853,0.0,0.7697916085137535,0,0,1,0,1,0,2
besöksstol,NN,0.0,0.0,0.0,0.05684585913560482,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
besökstid,NN,0.0,0.0,0.0,0.0,0.3995839536160853,0.0,0.12876076805297473,0,0,0,0,1,0,1
besöks­rum,NN,0.0,0.0,0.052992278065920294,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bet,NN,0.0,0.0,0.0,2.646460398046867,0.0,0.0,1.7432557910311681,0,0,0,4,0,0,4
beta,VB,0.0,0.12148388057881547,0.06412820922064136,0.014524817444506028,0.0,0.0,2.2981654480961073,0,1,1,1,0,0,3
betala,VB,188.14285789919262,104.77012036422752,105.88734690477439,332.79705933867564,164.7966717247056,84.37942386286575,255.95255701601582,10,20,39,171,26,3,269
betalad,PC,0.0,0.0,1.4715681892867754,0.9859144183397397,0.0,0.0,2.778701531333546,0,0,2,2,0,0,4
betald,PC,17.61065735793428,3.540612231507245,25.837988253951785,22.598581807896736,14.519029343866988,0.0,34.35971471380657,2,2,12,16,4,0,36
betalning,NN,0.0,0.0,0.0,2.1110712696383134,0.0,0.0,1.3074418432733763,0,0,0,3,0,0,3
bete,VB,0.0,0.19588174459162752,5.063172034531273,2.5319122914948013,1.064817381088028,56.25294924191049,11.56233399880081,0,1,5,4,1,2,13
bete,NN,0.0,0.0,0.077775872481238,0.0,4.946053782652385,0.0,1.052698530339314,0,0,1,0,2,0,3
bete_sig,VBM_MWE,0.0,0.0,0.0,0.041463092160458834,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
betjänt,NN,0.0,0.0,0.0,0.0,0.0,28.126474620955246,0.025182487066015682,0,0,0,0,0,1,1
betong,NN,0.0,0.0,2.587704493885453,0.9101118397689444,0.0,0.0,3.883660478112836,0,0,4,2,0,0,6
betongblock,NN,0.0,0.0,0.10022338039248962,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
betonghus,NN,0.0,0.0,0.0,0.10912045592826863,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
betrakta,VB,0.0,0.0,0.0,2.164424910381313,0.0,0.0,1.3074418432733763,0,0,0,3,0,0,3
betraktare,NN,0.0,0.0,0.0,0.03918416371969646,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bett,NN,0.0,0.0,0.0,3.5050455441006867,0.3100391871478187,0.0,2.8195669895435866,0,0,0,4,1,0,5
betyda,VB,23.219086963998887,97.16715539631144,170.84362479274046,284.63315322757273,257.02272435856923,236.83394351896118,243.51013656300265,3,18,56,128,35,7,247
betydande,PC,0.0,0.0,0.0,2.101114305890015,0.26564947385585747,0.0,2.2568053554711094,0,0,0,3,1,0,4
betydelse,NN,0.0,0.0,0.0366923662180005,4.201346864638519,10.666291665237088,0.0,6.844651885225416,0,0,1,5,3,0,9
betydelsefull,JJ,0.0,0.0,0.0,0.0,0.890549489422863,0.0,0.12876076805297473,0,0,0,0,1,0,1
betydligt,AB,0.0,0.0,0.0,0.041463092160458834,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
betyg,NN,0.9682457848847873,13.426112733973543,0.0655685031554791,67.05817116102216,7.772871057817079,0.0,38.05287291962466,1,5,1,37,4,0,48
beundra,VB,0.0,0.3002345380622297,0.09985452462868973,21.71892806416477,0.34968379315684606,56.25294924191049,16.644035702073122,0,1,1,16,1,2,21
beundrad,PC,0.0,0.0,0.0,0.019089377056738886,1.0490513794705383,0.0,1.6426989960614748,0,0,0,1,3,0,4
beundran,NN,0.0,0.0,0.0,2.1416023184996202,0.0,0.0,1.3074418432733763,0,0,0,3,0,0,3
beundrande,PC,0.0,0.0,0.0,0.0,0.890549489422863,28.126474620955246,0.26782945052658635,0,0,0,0,1,1,2
beundransvärd,JJ,0.0,0.0,0.0,0.0,0.0,28.126474620955246,0.025182487066015682,0,0,0,0,0,1,1
bevaka,VB,0.0,0.0,0.20044676078497925,2.115503756491369,10.894639139036649,0.0,6.241422915922603,0,0,2,3,3,0,8
bevakad,PC,0.0,0.0,0.0,1.3041669386545793,0.0,0.0,1.3074418432733763,0,0,0,3,0,0,3
bevakning,NN,0.0,0.0,0.0,0.9015971524326256,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
bevara,VB,0.0,0.0,0.07833793840702834,0.0,0.30644208969140113,0.0,0.7697916085137535,0,0,1,0,1,0,2
bevilja,VB,0.0,0.0,0.07870679417082825,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bevis,NN,0.0,0.0,3.4102721345258566,15.026914258938433,38.199933319857685,0.0,17.874092782214056,0,0,3,13,7,0,23
bevisa,VB,0.0,0.2544211165385507,0.13140047471367242,17.95147287609098,17.984926349265756,0.0,17.042713967736407,0,1,1,14,5,0,21
bevisad,PC,0.0,0.22691348523907678,0.10022338039248962,0.0,0.0,0.0,0.7324074570664677,0,1,1,0,0,0,2
beväpnad,PC,0.0,0.0,0.0,1.2866715677487415,0.5312989477117149,0.0,2.725470909469422,0,0,0,3,2,0,5
bh,NN,0.0,0.0,1.4598835509635952,0.02915687858034205,0.0,0.0,1.941830239056418,0,0,2,1,0,0,3
bi,NN,0.0,0.0,0.023589204323013244,3.040696187886708,0.3148608284191869,99.08633775705944,7.519958306097271,0,0,1,5,1,6,13
bi,AB,0.0,0.0,0.0,0.0,0.0,16.514389626176573,0.025182487066015682,0,0,0,0,0,1,1
biafrakrig,NN,0.0,0.0,0.0,0.0,0.0,28.126474620955246,0.025182487066015682,0,0,0,0,0,1,1
biafraner,NN,0.0,0.0,0.0,0.0,0.0,56.25294924191049,0.050364974132031365,0,0,0,0,0,2,2
biafransk,JJ,0.0,0.0,0.0,0.0,0.0,56.25294924191049,0.050364974132031365,0,0,0,0,0,2,2
bibblan,NN,0.0,0.1724855741981248,2.4975800382474014,0.04157703858249695,0.0,0.0,4.13925257093385,0,1,4,1,0,0,6
bibel,NN,0.0,0.4487365903088559,0.04245354195735145,0.926519008849527,0.0,0.0,4.522772520366842,0,4,1,2,0,0,7
bibliotek,NN,43.07503522370731,27.505273829536872,12.40306435625128,43.24384934991304,24.269241882025387,0.0,52.869276764139634,6,10,7,29,6,0,58
bibliotekarie,NN,0.3017908939900636,0.37012937346374,0.0,8.478419514820029,0.0,0.0,5.047331100431761,1,1,0,7,0,0,9
biceps,NN,0.0,0.0,0.0,0.0,0.3100391871478187,0.0,0.12876076805297473,0,0,0,0,1,0,1
bicykletas,NN,0.0,0.0,0.0,1.2265995715525249,0.0,0.0,1.3074418432733763,0,0,0,3,0,0,3
bidra,VB,0.0,0.0,0.0484254924188738,14.860968883226327,0.9445824852575606,56.25294924191049,16.041074190423444,0,0,1,16,3,2,22
bidrag,NN,0.0,0.0,0.0,5.456114465533479,0.30644208969140113,0.0,4.9553110199035215,0,0,0,8,1,0,9
biff,NN,0.0,0.6437373075634896,0.0,0.021053277154219396,0.3995839536160853,0.0,2.237885320578883,0,2,0,1,1,0,4
biffig,JJ,0.0,0.0,0.0655685031554791,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bikini,NN,0.0,0.0,3.420483345672939,0.0,0.0,0.0,0.8066673163060609,0,0,3,0,0,0,3
bikinibehå,NN,0.0,0.0,0.045632727350103056,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bikinin,NN,0.0,0.0,0.088261914909264,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bil,NN,586.734266199542,465.78398879218344,728.3509438655,545.4844202022296,263.2233221429968,421.89711931432873,702.8991114938435,23,93,247,288,49,15,715
bila,VB,0.0,0.0,0.0,0.0,0.9857577710352764,0.0,0.25752153610594947,0,0,0,0,2,0,2
bilaffär,NN,0.0,0.0,0.0,0.05684585913560482,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bild,NN,233.0695406896917,430.1359096598399,313.08154551211885,263.2360073924455,316.6072448511795,319.04517455280956,359.2898089294804,11,74,97,129,47,8,366
bilda,VB,0.0,3.7781236298790573,9.578098887013594,31.434665398574555,13.443064289330396,0.0,31.706177772116433,0,2,6,23,4,0,35
bilderbok,NN,0.0,0.0,0.0,0.16435095696321542,6.5639782356059815,0.0,4.400275561378431,0,0,0,5,3,0,8
bildhuggare,NN,0.0,0.0,0.0,0.0,0.6128841793828023,0.0,0.25752153610594947,0,0,0,0,2,0,2
bildlärare,NN,0.0,0.0,0.0,0.017333261611210238,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bildskärm,NN,0.0,0.0,0.0,0.023801396744550486,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bildäck,NN,0.0,0.0,0.0,0.930207398755582,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
bildörr,NN,0.0,7.092301812184094,4.372056160041055,0.9433802198486361,0.0,0.0,6.997222105216934,0,4,4,2,0,0,10
bilfabrik,NN,0.0,0.0,0.20044676078497925,0.0,0.0,0.0,0.5377782108707072,0,0,2,0,0,0,2
